id_nombre,nombre,direccion,id_ciudad,ciudad,codigo_postal,latitud,longitud,puntuacion_yelp,categories,puntuacion_usuarios,anio,analisis_sentimientos
0010,Orderqd,"4304 S Dale Mabry Hwy, Ste 1",RGTW,Tampa,33664,27.9030326,-82.5054458,4.5,"Burgers, Chicken Wings, Restaurants, Chicken Shop, Food Delivery Services, Food, Sandwiches",4.2,2021,1.0
0013,Chulas Mexican Grill,11061 Spring Hill Dr,I0WF,Spring Hill,34610,28.4617699,-82.541448,3.5,"Mexican, Restaurants",3.6,2021,1.0
0015,Twistee Treat - Spring Hill II,1329 Commercial Way,I0WF,Spring Hill,34610,28.452841,-82.631433,3.5,"Food, Desserts, Restaurants, Ice Cream & Frozen Yogurt, Hot Dogs, Juice Bars & Smoothies",1.0,2021,0.5
0018,Mr. Dunderbak's,14929 Bruce B Downs Blvd,RGTW,Tampa,33664,28.083089,-82.411907,4.5,"Beer, Wine & Spirits, Food, Pubs, German, American (Traditional), Restaurants, Bars, Nightlife",4.6,2021,1.0
002e,Al-Sham Palace,19651 Bruce B Downs Blvd,RGTW,Tampa,33664,28.153027,-82.352353,4.5,"Restaurants, Chicken Wings, Mediterranean, Desserts, Sandwiches, Food",4.5,2021,1.0
0038,Old Southeast Market,1700 3rd St S,9EV3,San Petersburgo,33730,27.7534309604,-82.63671197,5.0,"Local Services, Food, Restaurants, Convenience Stores, Grocery, Delis, Propane, Specialty Food, Coffee & Tea, Poke",4.5,2021,1.0
003c,Glory Days Grill,16553 Pointe Village Dr,1GQ7,Lutz,33559,27.995006154858377,-82.45767408451624,3.7,"American (Traditional), Sports Bars, Nightlife, Chicken Wings, Bars, Restaurants",3.7,2021,1.0
0057,Yamato Japanese Steakhouse & Sushi Bar,"28347 Paseo Dr, Ste 150",CQ72,Wesley Chapel,33545,28.188546823500005,-82.3468945497,3.0,"Steakhouses, Japanese, Sushi Bars, Restaurants",4.2,2021,1.0
005f,Casa Ludovico,1710 Alt 19,IKXB,Palm Harbor,34685,28.0837051826,-82.76704714310002,4.0,"Restaurants, Nightlife, Bars, Italian, Wine Bars",4.0,2021,1.0
0063,Kurry Xpress,10069 E Adamo Dr,RGTW,Tampa,33664,27.941878835,-82.3376758397,4.0,"Vegetarian, Pakistani, Indian, Restaurants, Halal",3.5,2021,1.0
0078,Busy Bee Snak Shop,7345 49th St,SJ01,Pinellas Park,33782,27.8386081,-82.6996523,4.0,"Restaurants, American (Traditional), Armenian, Desserts, Food, Breakfast & Brunch",3.0,2021,0.5
0084,Jin China,10041 E Adamo Dr,RGTW,Tampa,33664,27.9430052,-82.3365132,2.5,"Chinese, Restaurants",2.5,2021,1.0
00a2,The Blind Tiger Cafe - Ybor City,1901 E 7th Ave,RGTW,Tampa,33664,27.9601407,-82.4378181,4.5,"Shopping, Vegan, Vegetarian, Beer, Wine & Spirits, Sandwiches, Food, Bagels, Bakeries, Coffee & Tea, Men's Clothing, American (Traditional), Restaurants, Women's Clothing, Breakfast & Brunch, Acai Bowls, Fashion, Cafes",4.2,2021,1.0
00b9,Mamas Kitchen,5524 S Dale Mabry Hwy,RGTW,Tampa,33664,27.92889123571429,-82.58145044821428,4.3,"Sandwiches, Restaurants, American (New), American (Traditional), Breakfast & Brunch",4.3,2021,1.0
00d3,Planet Grilled Cheese - Citrus Park Mall -,"8021 Citrus Park, Ste FC7",RGTW,Tampa,33664,28.069843,-82.576537,3.5,"Fast Food, Restaurants, Sandwiches, American (Traditional)",3.0,2021,1.0
00f5,Alvarez Authentic Latin Food 2,12227 N Florida Ave,RGTW,Tampa,33664,28.059162300000004,-82.4590032,4.5,"Tacos, Mexican, Breakfast & Brunch, Latin American, Restaurants",4.0,2021,1.0
00fc,Salty's Island Bar & Grille,437 S Gulfview Blvd,EXHF,Clearwater Beach,33767,27.969764,-82.829336,4.0,"Mexican, American (New), Seafood, Bars, Sandwiches, Restaurants, Nightlife",4.0,2021,1.0
010a,Plant Love Ice Cream,953 Central Ave,9EV3,San Petersburgo,33730,27.7713117,-82.6479817,5.0,"Desserts, Food, Ice Cream & Frozen Yogurt, Restaurants, Vegan",4.9,2021,1.0
0124,Chopstick Express,3946 4th St N,9EV3,San Petersburgo,33730,27.8082326777,-82.638924,4.0,"Restaurants, Japanese, Chinese, Soup",4.4,2021,1.0
013a,Windy City Pizza,19651 Bruce B Downs Blvd,RGTW,Tampa,33664,28.1520687,-82.3523094,4.5,"Pizza, Nightlife, Bars, Sports Bars, Restaurants, American (Traditional)",4.4,2021,1.0
0147,China Gate,12919 Walsingham Rd,LIFE,Largo,33778,27.8814892334,-82.8175278552,3.5,"Chinese, Restaurants",5.0,2021,1.0
015b,The Ravioli Company,5130 S Dale Mabry Hwy,RGTW,Tampa,33664,27.89062,-82.505933,4.5,"Restaurants, Event Planning & Services, Caterers, Specialty Food, Pasta Shops, Food, Italian",4.8,2021,1.0
017d,High & Dry Grill,61 Causeway Blvd,L2T6,Dunedin,34698,28.0561887448,-82.8071894869,4.0,"Active Life, Restaurants, Shaved Ice, Beer Bar, Food, American (New), Nightlife, Sandwiches, Bars, Beaches, Local Flavor, Tiki Bars, American (Traditional)",3.2,2021,1.0
017e,Portillo's - Tampa,2102 E Fowler Ave,RGTW,Tampa,33664,28.055135418399995,-82.4384075403,4.0,"Hot Dogs, Salad, Burgers, American (Traditional), Restaurants",3.4,2021,1.0
0198,Chicago’s Best Burgers,19255 N Dale Mabry Hwy,1GQ7,Lutz,33559,28.1572800379,-82.4808476165,3.0,"Restaurants, Burgers",3.1,2021,1.0
01b4,Leaven Brewing,11238 Boyette Rd,TC12,Riverview,33579,27.854608178600003,-82.3164156822,4.5,"Pretzels, Brewpubs, Sandwiches, Restaurants, Food, Breweries",4.8,2021,1.0
01cb,Brandon Vegan Deli,859 Lithia Pinecrest Rd,W2W7,Brandon,33511,27.9256743,-82.2709539,4.5,"Grocery, Food, Delis, Vegan, Restaurants",4.7,2021,1.0
01d6,Mandy's Restaurant,"4025 W Waters Ave, Ste 101",RGTW,Tampa,33664,28.0258138,-82.5113635522,4.5,"Sandwiches, Restaurants, Cuban, Mexican",4.5,2021,1.0
01fc,Lorna's One Stop Jerk Center Restaurant,2108 N Howard Ave,RGTW,Tampa,33664,27.9603339,-82.483016,4.0,"Restaurants, Caribbean, Chinese",4.0,2021,1.0
0222,VIP Mexican American Cuisine,213 Gulf Blvd,SOWC,Indian Rocks Beach,33785,27.8798369588,-82.8502049127,3.5,"Tex-Mex, New Mexican Cuisine, Cocktail Bars, Restaurants, Mexican, Southern, Bars, Nightlife, American (New), Pubs",3.6,2021,1.0
022d,Bazille,2223 N Westshore Blvd,RGTW,Tampa,33664,27.9638334,-82.5224436,4.5,"Cafes, Bars, American (New), Restaurants, Cocktail Bars, Nightlife, Lounges, Comfort Food",3.2,2021,1.0
0239,Sioux City Steakhouse,8515 Little Rd,3IHW,New Port Richey,34655,28.281002,-82.677738,3.0,"American (Traditional), Nightlife, Steakhouses, Caterers, Event Planning & Services, Bars, Restaurants",2.6,2021,1.0
023f,Mana Mana Middle Eastern Restaurant,530 Park St,MCCU,Clearwater,33769,27.9649007701,-82.7988444641,4.5,"Kosher, Restaurants, Middle Eastern, Mediterranean",5.0,2021,1.0
